Symbol,Uniprot,PDB-ID
LDLR,P01130,"1AJJ,1D2J,1F5Y,1F8Z,1HJ7,1HZ8,1I0U,1IJQ,1LDL,1LDR,1N7D,1XFE,2FCW,2KRI,2LGP,2M7P,2MG9,2W2M,2W2N,2W2O,2W2P,2W2Q,3BPS,3GCW,3GCX,3M0C,3P5B,3P5C,3SO6,4NE9,5OY9,5OYL,9BD8,9BDE,9BDT,9COO"
IL12A,P29459,"1F45,3HMX,8XRP,8YI7"
CHCHD10,Q8WYQ3,
CMAS,Q8NFW8,
CD14,P08571,4GLP
MEN1,O00255,"3U84,3U85,3U86,3U88,4GPQ,4GQ3,4GQ4,4GQ6,4I80,4OG3,4OG4,4OG5,4OG6,4OG7,4OG8,4X5Y,4X5Z,5DB0,5DB1,5DB2,5DB3,5DD9,5DDA,5DDB,5DDC,5DDD,5DDE,5DDF,6B41,6BXH,6BXY,6BY8,6E1A,6O5I,6OPJ,6PKC,6S2K,6WNH,7M4T,7O9T,7O9X,7O9Z,7OA9,7UJ4,8E90,8GPN,8IG0,8VA5,8VA6"
C1QTNF5,Q9BXJ0,"4F3J,4NN0"
NTNG2,Q96CW9,"3TBD,3ZYG,3ZYI"
TUBA4B,Q9H853,
CBLN1,P23435,"5KC5,5KC6,5KC7,5KCA"
ESRRG,P62508,"1KV6,1TFC,1VJB,2E2R,2EWP,2GP7,2GPO,2GPP,2GPU,2GPV,2P7A,2P7G,2P7Z,2ZAS,2ZBS,2ZKC,5YSO,6A6K,6I61,6I62,6I63,6I64,6I65,6I66,6I67,6K3N,6KNR,6XXC,6XY5,6Y18,6Y1D,6Y3W,6Y58,8B4Q,8BJG,8BJN,8BM5,8IFO"
CFI,P05156,"2XRC,5O32"
ADAMTSL4,Q6UY14,
PDK4,Q16654,"2E0A,2ZDX,2ZDY,2ZKJ,3D2R,7EAT,7EBB,7EBG"
DST,Q03001,"3GJO,7OLG"
TKTL1,P51854,
EPGN,Q6UW88,5WB8
ASPH,Q12797,"5APA,5JQY,5JTC,5JZ6,5JZ8,5JZA,5JZU,6Q9F,6Q9I,6QA5,6RK9,6YYU,6YYV,6YYW,6YYX,6YYY,6Z6Q,6Z6R,7BMI,7BMJ,7E6J,7YB8,7YB9,7YBA,7YBB,7YBC,8RE5,8RE6,8RE7,8RE8,8RE9"
PAX4,O43316,
SMYD3,Q9H7B4,"3MEK,3OXF,3OXG,3OXL,3PDN,3QWP,3RU0,5CCL,5CCM,5EX0,5EX3,5HI7,5HQ8,5V37,5XXD,5XXG,5XXJ,5YJO,6IJL,6O9O,6P6G,6P6K,6P7Z,6PAF,6YUH,6ZRB,7BJ1,7O2A,7O2B,7O2C,7QLB,7QNR,7QNU,8OWO"
EDA,Q92838,"1RJ7,1RJ8,7X9G"
FOXO6,,
DCAF8,Q5TAQ9,3I8E
TUBA4A,P68366,
NANS,Q9NR45,1WVO
KMT2A,Q03164,"2AGH,2J2S,2JYI,2KKF,2KU7,2KYU,2LXS,2LXT,2MSR,2MTN,2W5Y,2W5Z,3EG6,3EMH,3LQH,3LQI,3LQJ,3P4F,3U85,3U88,4ESG,4GQ6,4NW3,5F5E,5F6L,5SVH,6EMQ,6KIU,6KIV,6KIX,6KIZ,6PWV,6PWW,6U9K,6U9M,6U9N,6U9R,6W5I,6W5M,6W5N,7MBM,7MBN,7RZD,7RZJ,7S79,7S7D,7S8A,7S8E,7S8F,7U5V,7W67,7W6A,7W6I,7W6J,7ZEY,7ZEZ"
CNBP,P62633,
AHCY,P23526,"1A7A,1LI4,3NJ4,4PFJ,4PGF,4YVF,5W49,5W4B"
TANGO2,Q6ICL3,8SV7
TUBB,P07437,"3QNZ,3QO0,5N5N,6I2I,6QUS,6QUY,6QVE,6QVJ,7TRG,7TTN,7TTT,7TUB,7X0S,8BPO,8T42,8U3Z,8V2J,9BP6"
ALAS2,P22557,"5QQQ,5QQR,5QQS,5QQT,5QQU,5QQV,5QQW,5QQX,5QQY,5QQZ,5QR0,5QR1,5QR2,5QR3,5QR4,5QR5,5QR6,5QR7,5QR8,5QR9,5QRA,5QRB,5QRC,5QRD,5QRE,5QT3,6HRH"
AGO2,Q9UKV8,"3LUC,3LUD,3LUG,3LUH,3LUJ,3LUK,3QX8,3QX9,4F3T,4OLA,4OLB,4W5N,4W5O,4W5Q,4W5R,4W5T,4Z4C,4Z4D,4Z4E,4Z4F,4Z4G,4Z4H,4Z4I,5JS1,5JS2,5KI6,5T7B,5WEA,6CBD,6MDZ,6MFN,6MFR,6N4O,6NIT,6RA4,7C6B,7D7U,7KI3,8D6J,8D71,8THQ,9BEZ,9BF0,9BF2,9CMP"
ASNSD1,Q9NWL6,
USP14,P54578,"2AYN,2AYO,5GJQ,6IIK,6IIL,6IIM,6IIN,6LVS,7W37,7W38,7W39,7W3A,7W3B,7W3C,7W3F,7W3G,7W3H,7W3I,7W3J,7W3K,7W3M"
XDH,P47989,"2CKJ,2E1Q"
FOXN1,O15353,"5OCN,6EL8"
ZBED6,P86452,
GTPBP2,Q9BX10,
MUL1,Q969V5,"6K2K,6M2C,6M2D"
SMYD1,Q8NB12,
LONP1,P36776,"2X36,6WYS,6WZV,6X1M,6X27,7KRZ,7KSL,7KSM,7NFY,7NG4,7NG5,7NGC,7NGF,7NGL,7NGP,7NGQ,7OXO,7P09,7P0B,7P0M,8OJL,8OKA,8OM7,8OVF,8OVG,9CC0,9CC3"
ASS1,P00966,2NZ2
RING1,Q06587,
SYT13,Q7L8C5,1WFM
PTGER4,P35408,"5YHL,5YWY,7D7M,8GCM,8GCP,8GD9,8GDA,8GDB"
PTRH2,Q9Y3E5,1Q7S
PLAUR,Q03405,"1YWH,2FD6,2I9B,3BT1,3BT2,3U73,3U74,4K24,4QTI,7E17,7V63"
BDH1,Q02338,
ITLN1,Q8WWA0,"4WMQ,4WMY,6USC"
FIS1,Q9Y3D6,"1NZN,1PC2,7YA9,7YKA,8U1Z,8XWX"
NOX1,Q9Y5S8,
SCN8A,Q9UQD0,"8FHD,8GZ1,8GZ2"
HARS1,P12081,"1X59,2LW7,4G84,4G85,4PHC,4X5O,5W6M,6O76"
COG3,Q96JB2,
CARM1,Q86X55,"2Y1W,2Y1X,4IKP,5DWQ,5DX0,5DX1,5DX8,5DXA,5DXJ,5U4X,6ARJ,6ARV,6D2L,6DVR,6IZQ,6S70,6S71,6S74,6S77,6S79,6S7A,6S7B,6S7C,7FAI,7FAJ,7U9I,8G2H,8G2I,8SIG,8SIH"
PROS1,P07225,1Z6C
IGF2BP2,Q9Y6M1,"2CQH,6ROL,7Q98,7Q99"
UBE2S,Q16763,"1ZDN,5BNB,5L9T,6QH3,6QHK,6S96,6S98,7AHF,8TAU"
TLL2,Q9Y6L7,
LAMA1,P25391,
NT5C2,P49902,"2J2C,2JC9,2JCM,2XCV,2XCW,2XCX,2XJB,2XJC,2XJD,2XJE,2XJF,4H4B,5CQZ,5CR7,5K7Y,5L4Z,5L50,5OPK,5OPL,5OPM,5OPN,5OPO,5OPP,6DD3,6DDB,6DDC,6DDH,6DDK,6DDL,6DDO,6DDQ,6DDX,6DDY,6DDZ,6DE0,6DE1,6DE2,6DE3,6FIR,6FIS,6FIU,6FIW,6FXH"
JAG1,P78504,"2KB9,2VJ2,4CBZ,4CC0,4CC1,4XI7,5BO1"
DRD2,P14416,"5AER,6CM4,6LUQ,6VMS,7DFP,7JVR,8IRS,8TZQ,8U02"
SLC1A1,P43005,"6S3Q,6X2L,6X2Z,6X3E,6X3F,7NSG,8CTC,8CTD,8CUA,8CUD,8CUI,8CUJ,8CV2,8CV3"
MYOM1,P52179,"2R15,2Y23,2Y25,3RBS,5FM4,5FM5,5FM8,6T3O,6ZVA"
NOTCH2,Q04721,"2OO4,5MWB"
PPARGC1B,Q86YN6,"3SP6,6D0Y"
LXN,Q9BS40,2BO9
PPIP5K2,O43314,"3T54,3T7A,3T99,3T9A,3T9B,3T9C,3T9D,3T9E,3T9F,4HN2,4NZM,4NZN,4NZO,4Q4C,4Q4D,5BYA,5BYB,5DGH,5DGI,6N5C,8G9E"
TFG,Q92734,"8TEQ,8TER,9E7C"
IL1A,P01583,"2ILA,2KKI,2L5X,5UC6"
JPH1,Q9HDC5,7RW4
ZNF395,Q9H8N7,
COLQ,Q9Y215,1VZJ
BTK,Q06187,"1AWW,1AWX,1B55,1BTK,1BWN,1K2P,1QLY,2GE9,2Z0P,3GEN,3K54,3OCS,3OCT,3P08,3PIX,3PIY,3PIZ,3PJ1,3PJ2,3PJ3,4NWM,4OT5,4OT6,4OTF,4OTQ,4OTR,4RFY,4RFZ,4RG0,4RX5,4YHF,4Z3V,4ZLY,4ZLZ,5BPY,5BQ0,5FBN,5FBO,5J87,5JRS,5KUP,5P9F,5P9G,5P9H,5P9I,5P9J,5P9K,5P9L,5P9M,5T18,5U9D,5VFI,5VGO,5XYZ,5ZZ4,6AUA,6AUB,6BIK,6BKE,6BKH,6BKW,6BLN,6DI0,6DI1,6DI3,6DI5,6DI9,6E4F,6EP9,6HRP,6HRT,6HTF,6J6M,6N9P,6NFH,6NFI,6NZM,6O8I,6OMU,6S90,6TFP,6TSE,6TT2,6TUH,6TVN,6VXQ,6W06,6W07,6W7O,6W8I,6X3N,6X3O,6X3P,6XE4,6YYF,6YYG,6YYK,7KXL,7KXM,7KXN,7KXO,7KXP,7KXQ,7L5O,7L5P,7LTY,7LTZ,7N4Q,7N4R,7N4S,7N5O,7N5R,7N5X,7N5Y,7R60,7R61,7YC9,8DSO,8E2M,8EJB,8FLG,8FLH,8FLL,8FLN,8FLV,8GC7,8GC8,8TU3,8TU4,8TU5,8U2D,8U2E,8YVV"
PCDH7,O60245,2YST
GLUD1,P00367,"1L1F,1NR1,6DQG,7UZM,8KGY,8SK8,8W4J"
CNR1,P21554,"1LVQ,1LVR,2B0Y,2KOE,2MZ2,2MZ3,2MZA,5TGZ,5U09,5XR8,5XRA,6KPG,6KQI,6N4B,7FEE,7V3Z,7WV9,8GAG,8GHV,8IKG,8IKH,8K8J,8WRZ,8WU1,9B9Y,9B9Z,9BA0,9ERX"
NR4A1,P22736,"2QW4,3V3E,3V3Q,4JGV,4KZI,4KZJ,4KZM,4RE8,4REE,4REF,4RZE,4RZF,4RZG,4WHF,4WHG,6KZ5,6LC1,8WUY,8Y7L"
NEFH,P12036,
YTHDF1,Q9BYJ9,"4RCI,4RCJ,7PCU,7QKN,7QL7,7YYE,7YYF,7YYJ,7YZ8,8BS4"
TFPI,P10646,"1ADZ,1IRH,1TFX,4BQD,4DTG,5NMV,6BX8,7V1N"
ADAM8,P78325,4DD8
ZAP70,P43403,"1FBV,1M61,1U59,2CBL,2OQ1,2OZO,2Y1N,3ZNI,4A4B,4A4C,4K2R,4XZ0,4XZ1,5O76,7SIY"
HSPB1,P04792,"2N3J,3Q9P,3Q9Q,4MJH,6DV5,6GJH"
H2AZ1,P0C0S5,"1F66,3WA9,4CAY,4NFT,5B31,5B32,5B33,5CHL,5FUG,5Z30,6JOU,6KO2,7YRD,7YRG,8JHF,8T9F,8THU,9C62"
BCKDHB,P21953,"1DTW,1OLS,1OLU,1OLX,1U5B,1V11,1V16,1V1M,1V1R,1WCI,1X7W,1X7X,1X7Y,1X7Z,1X80,2BEU,2BEV,2BEW,2BFB,2BFC,2BFD,2BFE,2BFF,2J9F"
PTPRU,Q92729,"6SUB,6SUC"
ARG2,P78540,"1PQ3,4HZE,4I06,4IE2,4IE3,4IXU,4IXV,6Q37,6Q39,6SS2,6SS4,6SS6,8RFA,8RG6,8RGF,8RGU,8RIM,9FRV"
POGLUT1,Q8NBL1,"5L0R,5L0S,5L0T,5L0U,5L0V,5UB5"
IGHMBP2,P38935,"1MSZ,2LRR,4B3F,4B3G"
PCSK1,P29120,
ITPR1,Q14643,
STK25,O00506,"2XIK,3W8H,4NZW,7Z4V"
OGN,P20774,
HSPB7,Q9UBY9,"8PA0,8RHA"
SRMS,Q9H3Y6,
NCAM2,O15394,"2DOC,2JLL,2KBG,2V5T,2VAJ,2WIM,2XY1,2XY2,2XYC"
PVR,P15151,"1DGI,1NN8,3EPC,3EPD,3EPF,3J8F,3J9F,3UDW,3URO,4FQP,6ARQ,6ISC,6O3O"
IL37,Q9NZH6,"5HN1,6NCU"
ACADM,P11310,"1EGC,1EGD,1EGE,1T9G,2A1T,4P13,8SGP"
GADD45A,P24522,2KG4
CALCA,"['P01258', 'P06881']",
PRX,Q9BXM0,4CMZ
SELP,P16109,"1FSB,1G1Q,1G1R,1G1S,1HES"
LRRFIP1,Q32MZ4,4H22
CXCR1,P25024,"1ILP,1ILQ,2LNL,6XMN,8IC0"
LIX1,Q8N485,
LRRK2,Q5S007,"2ZEJ,3D6T,5MY9,5MYC,6DLO,6DLP,6OJE,6OJF,6VNO,6VP6,6VP7,6XAF,6XR4,7LHT,7LHW,7LI3,7LI4,7THY,7THZ,8FO2,8FO7,8FO8,8FO9,8SMC,8TXZ,8TYQ,8TZB,8TZC,8TZE,8TZF,8TZG,8TZH,8U1B,8U7H,8U7L,8U8A,8U8B,8VH4,8VH5,9C76,9CHO"
RTRAF,Q9Y224,7P3A
MORC2,Q9Y6X9,"5OF9,5OFA,5OFB"
ASCC2,Q9H1I8,"2DI0,6YXQ"
AHSG,P02765,
AFP,P02771,"3MRK,7RE7,7RE8,7YIM,8X1N"
ACP1,P24666,"1XWW,3N8I,4Z99,4Z9A,4Z9B,5JNR,5JNS,5JNT,5KQG,5KQL,5KQM,5KQP,5PNT,6Y2V,6Y2W,7KH8,7UW6"
ADH5,P11766,"1M6H,1M6W,1MA0,1MC5,1MP0,1TEH,2FZE,2FZW,3QJ5,8GV3"
CISH,Q9NSE2,
CHKB,Q9Y259,"2IG7,3FEG,3LQ3"
BDKRB1,P46663,7EIB
MELTF,P08582,6XR0
ARHGEF10,O15013,
LTBP4,Q8N2S1,
PRSS12,P56730,
SENP7,Q9BQF6,"3EAY,7R2E"
PSMD10,O75832,"1QYM,1TR4,1UOH,4NIK,5VHF,5VHH,5VHI,5VHJ,5VHM,5VHN,5VHO,5VHP,5VHQ,5VHR,7VO6,7VXV,7VXW,7VY4,7VY7"
PNPLA3,Q9NST1,
DPM2,O94777,
FUS,P35637,"2LA6,2LCW,4FDD,4FQ3,5W3N,5XRR,5XSG,5YVG,5YVH,5YVI,6BWZ,6BXV,6BZP,6G99,6GBM,6KJ1,6KJ2,6KJ3,6KJ4,6SNJ,6XFM,7CYL,7VQQ"
CYP2R1,Q6VVX0,"3C6G,3CZH,3DL9"
HLA-C,P10321,"1EFX,1IM9,1QQD,3BZF,4NT6,5VGD,5VGE,5W67,5W69,5W6A,6JTO,6PA1,6PAG"
LSM2,Q9Y333,"3JCR,5O9Z,6AH0,6AHD,6QW6,6QX9,7ABG,8H6E,8H6J,8H6K,8H6L,8QO9,8QXD,8QZS,8R08,8R09,8R0A,8R0B,8RM5"
DYRK1B,Q9Y463,8C2Z
ATP7B,P35670,"2ARF,2EW9,2KOY,2LQB,2N7Y,2ROP,6A71,6A72,7XUK,7XUM,7XUN,7XUO,8IOY"
REL,Q04864,
ADAMTS13,Q76LX8,"3GHM,3GHN,3VN4,6QIG,7B01"
SREBF1,P36956,1AM9
ETNPPL,Q8TBG4,6TOR
OMA1,Q96E52,
CHRNE,Q04844,
CUL3,Q13618,"2MYL,2MYM,4AP2,4APF,4EOZ,4HXI,5NLB,6I2M,8GQ6,8H33,8H34,8H35,8H36,8H37,8H38,8H3A,8H3F,8H3Q,8H3R,8I79,8K8T,8K9I,8KHP,8U80,8U81,8U82,8U83,8U84"
DHTKD1,Q96HY7,"5RVW,5RVX,5RVY,5RVZ,5RW0,5RW1,6SY1,6U3J"
SLC30A3,Q99726,8XN1
FICD,Q9BVA6,"4U04,4U07,4U0S,4U0U,4U0Z,6I7G,6I7H,6I7I,6I7J,6I7K,6I7L,6ZMD,7B7Z,7B80"
AHSA1,O95433,"1X53,7DMD,7DME"
RPE65,Q16518,
GMPPA,Q96IJ6,"7D72,7D73,7D74"
BPIFB4,P59827,
GBA2,Q9HCG7,
SLC39A13,Q96H72,
MBTPS1,Q14703,"8UW8,8UWC"
PRRT2,Q7Z6L0,
OXR1,Q8N573,
MAP6,Q96JE9,
IL2RG,P31785,"2B5I,2ERJ,3BPL,3QAZ,3QB7,4GS7,5M5E,6OEL,7S2R,8ENT,8EPA,9JQT"
TSKU,Q8WUA8,
HSPA1A,"['P0DMV9', 'P0DMV8']",
TXN,P10599,"1AIU,1AUC,1CQG,1CQH,1ERT,1ERU,1ERV,1ERW,1M7T,1MDI,1MDJ,1MDK,1TRS,1TRU,1TRV,1TRW,2HSH,2HXK,2IFQ,2IIY,3E3E,3KD0,3M9J,3M9K,3QFA,3QFB,3TRX,4LL1,4LL4,4OO4,4OO5,4POK,4POL,4POM,4PUF,4TRX,5DQY"
PTPN22,Q9Y2R2,"2P6X,2QCJ,2QCT,3BRH,3H2X,3OLR,3OMH,4J51,7AAM"
HMGN4,O00479,
ARRDC3,Q96B67,"4N7H,4R7V,4R7X"
CXCL5,P42830,2MGS
EIF4E2,O60573,"2JGB,2JGC,5NVK,5NVL,5NVM,5NVN,5XLN"
QPRT,Q15274,"2JBM,4KWV,4KWW,5AYX,5AYY,5AYZ"
KCNJ13,O60928,
UNC45B,Q8IWX7,
DOCK3,Q8IZD9,
FAM83D,Q9H4H8,"5E0L,5E0M"
S100A8,P05109,"1MR8,1XK4,4GGF,4XJK,5HLO,5HLV,5W1F,6DS2,7QUV,8SJB,8SJC"
IDO2,Q6ZQW0,
CD200,P41217,
PGM1,P36871,"5EPC,5F9C,5HSH,5JN5,5TR2,5VBI,5VEC,5VG7,5VIN,6SNO,6SNP,6SNQ,6UIQ,6UO6,7S0W,7S77"
MTR,Q99707,"2O2K,4CCZ"
TNFRSF17,Q02223,"1OQD,1XU2,2KN1,4ZFO,6J7W,8HXQ,8HXR,8QY9,8QYA,8QYB"
HTT,P42858,"2LD0,2LD2,3IO4,3IO6,3IOR,3IOT,3IOU,3IOV,3IOW,3LRH,4FE8,4FEB,4FEC,4FED,4RAV,6EZ8,6N8C,6RMH,6X9O,6YEJ,7DXJ,7DXK,8R2O,8SAH,8VLX,8W15"
CD160,O95971,"6NG3,6NG9,6NGG,7MSG"
MMP9,P14780,"1GKC,1GKD,1ITV,1L6J,2OVX,2OVZ,2OW0,2OW1,2OW2,4H1Q,4H2E,4H3X,4H82,4HMA,4JIJ,4JQG,4WZV,4XCT,5CUH,5I12,5TH6,5TH9,5UE3,5UE4,6ESM,8K5V,8K5W,8K5X,8K5Y"
VWA1,Q6PCB0,
STRAP,Q9Y3F4,
EPG5,Q9HCE0,7JHX
TUBG1,P23258,"1Z5V,1Z5W,3CB2,6V5V,6V6S,7AS4,7QJ0,7QJ1,7QJ2,7QJ3,7QJ4,7QJ5,7QJ6,7QJ7,7QJ8,7QJ9,7QJA,7QJB,7QJC,7QJD,7QJE,8Q62,8RX1,8VA2,8VRD,8VRJ,8VRK"
ORAI1,Q96D31,"2MAK,4EHQ"
NFYC,Q13952,"1N1J,4AWL,4CSR,6QMP,6QMQ,6QMS,7AH8,8QU2,8QU3,8QU4"
RFC1,P35251,"2EBU,2K6G,2K7F,6VVO"
DNM1L,O00429,"3W6N,3W6O,3W6P,4BEJ,4H1U,4H1V,5WP9,8T1H"
SVIP,Q8NHG7,
PFN1,P07737,"1AWI,1CF0,1CJF,1FIK,1FIL,1PFL,2PAV,2PBD,3CHW,4X1L,4X1M,4X25,6NAS,6NBE,6NBW,7P1H,8BJH,8BJI,8BJJ,8BR0,8RTY,9AZP"
RBL2,Q08999,"4XI9,5C1D"
SUN2,Q9UH99,"3UNP,4DXR,4DXS,4DXT,4FI9,6WMD,6WME,6WMF,6WMG"
TBPL1,P62380,
TNPO3,Q9Y5L0,"4C0O,4C0P,4C0Q,4OL0,6GX9,8CMK"
TUBB8,Q3ZCM7,
HMGCR,P04035,"1DQ8,1DQ9,1DQA,1HW8,1HW9,1HWI,1HWJ,1HWK,1HWL,2Q1L,2Q6B,2Q6C,2R4F,3BGL,3CCT,3CCW,3CCZ,3CD0,3CD5,3CD7,3CDA,3CDB"
TIA1,P31483,"2MJN,3BS9,5ITH,5O2V,5O3J,6ELD,7VI4,7VI5"
MORC3,Q14149,"4QQ4,5SVI,5SVX,5SVY,6O1E,6O5W"
IFI44,Q8TCB0,
SLC52A3,Q9NQ40,
TUBA1B,P68363,"2E4H,5IJ0,5IJ9,5N5N,6E7B,6E7C,6I2I,6J4V,6J8O,6QUS,6QUY,6QVE,6QVJ,6S8L,7LXB,7M18,7M20,7PJF,7SJ7,7SJ8,7SJ9,7SJA,7Z6S,7ZCW,8T42,8U3Z,8V2J,8VA2,8VRJ,8VRK,8VT7,9BP6"
EXOSC8,Q96B26,"2NN6,6D6Q,6D6R,6H25,9G8M,9G8N,9G8O,9G8P"
DLAT,P10515,"1FYC,1Y8N,1Y8O,1Y8P,2DNE,2PNR,2Q8I,3B8K,3CRK,3CRL,6CT0,6H55,8PIU"
FES,P07332,"1WQU,2DCR,3BKB,3CBL,3CD3,4DYL,4E93,6JMF,7T1K,7T1L,8X2T"
BCL10,O95999,"2MB9,6BZE,6GK2,8CZD,8CZO"
GPCPD1,Q9NPB8,2Z0B
CXCL8,P10145,"1ICW,1IKL,1IKM,1IL8,1ILP,1ILQ,1QE6,1ROD,2IL8,3IL8,4XDX,5D14,5WDZ,6LFM,6LFO,6N2U,6WZM,6XMN,8IC0"
TUBB1,Q9H4B7,
TPO,P07202,
DDX21,Q9NR30,"2M3D,6L5L,6L5M,6L5N,6L5O"
HCN1,O60741,"5U6O,5U6P,6UQF,6UQG,8T4M,8T4Y,8T50,8UC7,8UC8,9BC6,9BC7"
AHR,P35869,"5NJ8,7ZUB,8QMO"
FMO5,P49326,
SLC7A2,P52569,
MAP3K4,Q9Y6R4,
PLXNA3,P51805,
KLF15,Q9UIH9,2ENT
CEACAM5,P06731,"1E07,2QSQ,2QST,2VER,8BW0"
CSNK2B,P67870,"1DS5,1JWH,1QF8,3EED,4DGL,4MD7,4MD8,4MD9,4NH1,6Q38"
ARSI,Q5FYB1,
TRIP4,Q15650,"2E5O,8ALZ,8YEW,8YEY,8YFI,8YFJ,8YXW,8YXX"
RBM7,Q9Y580,"2M8H,5IQQ,5LXR,5LXY,7S7B,7S7C"
CAP2,P40123,
ZNF2,Q9BSG1,
SMPD1,P17405,"5I81,5I85,5I8R,5JG8"
PLAT,P00750,"1A5H,1BDA,1PK2,1PML,1RTF,1TPG,1TPK,1TPM,1TPN,5BRR,5ZLZ"
C1QA,P02745,"1PK6,2JG8,2JG9,2WNU,2WNV,5HKJ,5HZF,6FCZ,6Z6V"
NCS1,P62166,"1G8I,2LCP,4GUK,5O9S,6QI4,8AHY,8ALH,8ALM"
GARS1,P41250,"2PME,2PMF,2Q5H,2Q5I,2ZT5,2ZT6,2ZT7,2ZT8,2ZXF,4KQE,4KR2,4KR3,4QEI,5E6M"
NUP214,P35658,"2OIT,3FHC,3FMO,3FMP,5DIS,7R5J,7R5K"
SYNPO2,Q9UMS6,
ADRB2,P07550,"1GQ4,2R4R,2R4S,2RH1,3D4S,3KJ6,3NY8,3NY9,3NYA,3P0G,3PDS,3SN6,4GBR,4LDE,4LDL,4LDO,4QKX,5D5A,5D5B,5D6L,5JQH,5X7D,6E67,6KR8,6MXT,6N48,6NI3,6OBA,6PRZ,6PS0,6PS1,6PS2,6PS3,6PS4,6PS5,6PS6,7BZ2,7DHI,7DHR,7XK9,7XKA,8GDZ,8GE1,8GE2,8GE3,8GE4,8GE5,8GE6,8GE7,8GE8,8GE9,8GEA,8GEB,8GEC,8GED,8GEE,8GEF,8GEG,8GEH,8GEI,8GEJ,8GFV,8GFW,8GFX,8GFY,8GFZ,8GG0,8GG1,8GG2,8GG3,8GG4,8GG5,8GG6,8GG7,8GG8,8GG9,8GGA,8GGB,8GGC,8GGE,8GGF,8GGI,8GGJ,8GGK,8GGL,8GGM,8GGN,8GGO,8GGP,8GGQ,8GGR,8GGS,8GGT,8GGU,8GGV,8GGW,8GGX,8GGY,8GGZ,8GH0,8GH1,8JJ8,8JJL,8JJO,8UHB,8UNL,8UNM,8UNN,8UNO,8UNP,8UNQ,8UNR,8UNS,8UNT,8UNU,8UNV,8UNW,8UNX,8UNY,8UNZ,8UO0,8UO1,8UO2,8UO3,8UO4,8W1V,8ZBE,8ZCJ,9CHU,9CHV,9CHX"
MMP10,P09238,"1Q3A,3V96,4ILW"
MUC5AC,P98088,"5AJN,5AJO,5AJP,8OV0,8UI6,8UJF,8V9Q,9GVJ,9GVQ"
HEXB,P07686,"1NOU,1NOW,1NP0,1O7A,2GJX,2GK1,3LMY,5BRO"
OGT,O15294,"1W3B,3PE3,3PE4,3TAX,4AY5,4AY6,4CDR,4GYW,4GYY,4GZ3,4GZ5,4GZ6,4N39,4N3A,4N3B,4N3C,4XI9,4XIF,5BNW,5C1D,5HGV,5LVV,5LWV,5NPR,5NPS,5VIE,5VIF,6E37,6EOU,6IBO,6MA1,6MA2,6MA3,6MA4,6MA5,6Q4M,6TKA,7NTF,7YEA,7YEH,8CM9,8FE6,8FE7,8FUF"
CUL4B,Q13620,"2DO7,4A0C,4A0L,4A64,8EI1"
FOSB,P53539,"5VPA,5VPB,5VPC,5VPD,5VPE,5VPF,6UCI,6UCL,6UCM,7UCC,7UCD"
SMS,P52788,"3C6K,3C6M"
ZBED1,O96006,2CT5
WWTR1,Q9GZV5,"5N5R,5N5T,5N5W,5N75,6RHC,6RJL,6RJQ,6RP6,6SLW,6SLX,8R0Z"
CRPPA,A4D126,4CVH
MYPN,Q86TC9,
REEP1,Q9H902,
HDAC7,Q8WUI4,"3C0Y,3C0Z,3C10,3ZNR,3ZNS,8Q9Q"
TUBA3C,P0DPH7,
IL2RB,P14784,"2B5I,2ERJ,3QAZ,4GS7,5M5E,6E8K,7S2S"
CHODL,Q9H9P2,
LEO1,Q8WVC0,"4M6T,6GMH,6TED,7OOP,7OPC,7OPD,7UNC,7UND,8A3Y"
DOCK11,Q5JSL3,
GLDN,Q6ZMI3,5YBY
SERF1A,O75920,
SLC2A6,Q9UGQ3,
MAP2K4,P45985,"3ALN,3ALO,3VUT"
PRKCQ,Q04759,"1XJD,2ENJ,2ENN,2ENZ,2JED,4Q9Z,4RA5,5F9E"
EIF2AK4,Q9P2K8,"6N3L,6N3N,6N3O,7E2K,7E2M,7QQ6,7QWK,8T7T"
RERE,Q9P2R6,2YQK
MAX,P61244,"1AN2,1HLO,1NKP,1NLW,1R05,5EYO,6G6J,6G6K,6G6L,8OTS,8OTT"
FRZB,Q92765,
ZBTB20,Q9HC78,
PADI2,Q9Y2J8,"4N20,4N22,4N24,4N25,4N26,4N28,4N2A,4N2B,4N2C,4N2D,4N2E,4N2F,4N2G,4N2H,4N2I,4N2K,4N2L,4N2M,4N2N,9B96,9B97,9B98"
TBXT,O15178,"5QRF,5QRG,5QRH,5QRI,5QRJ,5QRK,5QRL,5QRM,5QRN,5QRO,5QRP,5QRQ,5QRR,5QRS,5QRT,5QRU,5QRV,5QRW,5QRX,5QRY,5QRZ,5QS0,5QS1,5QS2,5QS3,5QS4,5QS5,5QS6,5QS7,5QS8,5QS9,5QSA,5QSB,5QSC,5QSD,5QSE,5QSF,5QSG,5QSH,5QSI,5QSJ,5QSK,5QSL,5QT0,6F58,6F59,6ZU8,7HI8,7HI9,7ZK2,7ZKF,7ZL2,8A10,8A7N,8CDN,8FMU"
NLN,Q9BYT8,"5LUZ,5LV0,8VJU,8VJV,8VJW,8VJX,8VJY"
